PAC_NAME,RUSSELL_1000_COMPANY,TRANSACTION_YEAR,TRANSACTION_AMT,TRANSACTION_TP,COSINE_SIMILARITY
PPL PEOPLE FOR GOOD GOVERNMENT,PPL CORP,2011,2500,18K,1
WASTE MANAGEMENT EMPLOYEES' BETTER GOVERNMENT FUND,WASTE MGMT INC,2011,5000,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2011,2500,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2011,1000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2011,2500,18K,1
3M COMPANY PAC,3M CO,2011,2500,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2011,2000,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2011,3000,18K,1
AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),AMERISOURCEBERGEN CORP,2011,1000,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2011,4000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2011,5000,18K,1
LOCKHEED MARTIN EMPLOYEES PAC,LOCKHEED MARTIN CORP,2011,15000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2011,5000,18K,1
TEXTRON INC. POLITICAL ACTION COMMITTEE,TEXTRON INC,2011,5000,18K,1
AMGEN PAC,AMGEN INC,2011,5000,18K,1
ELI LILLY AND COMPANY POLITICAL ACTION COMMITTEE,LILLY ELI & CO,2011,3000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2011,2500,18K,1
ACCENTURE INC. POLITICAL ACTION COMMITTEE,ACCENTURE PLC IRELAND,2011,2500,18K,1
ENTERGY CORPORATION PAC (ENPAC),ENTERGY CORP,2011,5000,18K,1
GENERAL MOTORS COMPANY POLITICAL ACTION COMMITTEE (GM PAC),GENERAL MTRS CO,2011,5000,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2011,2500,18K,1
LOCKHEED MARTIN EMPLOYEES PAC,LOCKHEED MARTIN CORP,2011,1000,18K,1
TEXTRON INC. POLITICAL ACTION COMMITTEE,TEXTRON INC,2011,1000,18K,1
BOEING COMPANY PAC,BOEING CO,2011,1000,18K,1
BOEING COMPANY PAC,BOEING CO,2011,2000,18K,1
CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL,2011,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2011,5000,18K,1
CAESARS ENTERTAINMENT PAC,CAESARS ENTMT CORP,2011,5000,18K,1
MGM RESORTS INTERNATIONAL PAC,MGM RESORTS INTL,2011,5000,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2011,1000,18K,1
JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.,JACOBS ENGINEERING GRP,2011,5000,18K,1
PFIZER PAC,PFIZER INC,2011,5000,18K,1
TERADATA CORPORATION POLITICAL ACTION COMMITTEE,TERADATA CORP,2011,2500,18K,1
"THE WILLIAMS COMPANIES, INC. POLITICAL ACTION COMMITTEE",WILLIAMS COMPANIES INC,2011,5000,18K,1
MERCK & CO. INC. EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC),MERCK & CO INC,2011,1000,18K,1
PFIZER PAC,PFIZER INC,2011,2000,18K,1
PFIZER INC. PAC,PFIZER INC,2011,1000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2011,2500,18K,1
"UNITED PARCEL SERVICE, INC. PAC",UNITED PARCEL SERVICE,2011,2500,18K,1
PFIZER INC. PAC,PFIZER INC,2011,5000,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2011,5000,18K,1
DTE ENERGY COMPANY POLITICAL ACTION COMMITTEE,DTE ENERGY CO,2011,2500,18K,1
AMGEN POLITICAL ACTION COMMITTEE,AMGEN INC,2011,5000,18K,1
PFIZER PAC,PFIZER INC,2011,5000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,2500,18K,1
PFIZER INC. PAC,PFIZER INC,2011,1000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN PAC,NORTHROP GRUMMAN CORP,2011,1000,18K,1
PEPSICO INC. CONCERNED CITIZENS FUND,PEPSICO INC,2011,1000,18K,1
REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,REGIONS FINANCIAL CORP,2011,1000,18K,1
REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,REGIONS FINANCIAL CORP,2011,1000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2011,2500,18K,1
"CME GROUP, INC. PAC",CME GROUP INC,2011,2500,18K,1
ACCENTURE INC. POLITICAL ACTION COMMITTEE,ACCENTURE PLC IRELAND,2011,1000,18K,1
THE WALT DISNEY PRODUCTIONS EMPLOYEES PAC,DISNEY WALT CO,2011,5000,18K,1
FIRSTENERGY POLITICAL ACTION COMMITTEE,FIRSTENERGY CORP,2011,1000,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2011,5000,18K,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2011,1000,18K,1
NUCOR CORPORATION POLITICAL ACTION COMMITTEE,NUCOR CORP,2011,5000,18K,1
UNITED AIRLINES PAC,UNITED AIRLINES HOLDINGS,2011,5000,18K,1
MOTOROLA SOLUTIONS INC. PAC,MOTOROLA SOLUTIONS INC,2011,15000,18K,1
WEBSTER BANK PAC - FEDERAL,WEBSTER FINANCIAL CORP,2011,5000,18K,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2011,2500,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2011,2500,18K,1
CENTURYLINK INC. EMPLOYEES' POLITICAL ACTION COMMITTEE,CENTURYLINK INC,2011,2500,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2011,5000,18K,1
"MOTOROLA SOLUTIONS, INC. POLITICAL ACTION COMMITTEE",MOTOROLA SOLUTIONS INC,2011,2000,18K,1
"T-MOBILE USA, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",T-MOBILE US INC,2011,1500,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2011,3000,18K,1
AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),AMERISOURCEBERGEN CORP,2011,2500,18K,1
MERCK & CO. INC. EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC),MERCK & CO INC,2011,5000,18K,1
HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE  (HBI-PAC),HUNTINGTON BANCSHARES,2011,5000,18K,1
EBAY INC-COMMITTEE FOR RESPONSIBLE INTERNET COMMERCE,EBAY INC,2011,1000,18K,0.9793734014704657
GODADDY.COM INC. PAC,GODADDY INC,2011,2500,18K,1
KIRBY CORPORATION POLITICAL ACTION COMMITTEE,KIRBY CORP,2011,12500,18K,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2011,1000,18K,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2011,1000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,4865,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES PAC,LOCKHEED MARTIN CORP,2011,5000,18K,1
UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,UNION PACIFIC CORP,2011,5000,18K,1
"T-MOBILE USA, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",T-MOBILE US INC,2011,2500,18K,1
MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE,MCDONALDS CORP,2011,5000,18K,1
ABBOTT LABORATORIES EMPLOYEE PAC,ABBOTT LABORATORIES,2011,2500,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2011,5000,18K,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2011,2500,18K,1
DELTA AIR LINES PAC,DELTA AIR LINES INC,2011,2500,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,2500,18K,1
HOME DEPOT PAC,HOME DEPOT INC,2011,5000,18K,1
CHUBB CORPORATION PAC-CHUBBPAC,CHUBB LIMITED,2011,5000,18K,1
FORTUNE BRANDS INC. PAC,FORTUNE BRDS HOME & SEC,2011,5000,18K,1
AMGEN PAC,AMGEN INC,2011,5000,18K,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2011,1000,18K,1
PFIZER PAC,PFIZER INC,2011,1000,18K,1
ECOLAB INC. POLITICAL ACTION COMMITTEE,ECOLAB INC,2011,2000,18K,1
AMEREN FEDERAL POLITICAL ACTION COMMITTEE (AMERENFED PAC),AMEREN CORP,2011,1000,18K,1
DUKE ENERGY CORPORATION PAC,DUKE ENERGY CORP,2011,5000,18K,1
EDISON INTERNATIONAL PAC,EDISON INTERNATIONAL,2011,5000,18K,1
EDISON INTERNATIONAL PAC,EDISON INTERNATIONAL,2011,2500,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2011,2500,18K,1
PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CO,2011,1000,18K,1
FLUOR CORPORATION POLITICAL ACTION COMMITTEE (FLUOR PAC),FLUOR CORP,2011,5000,18K,1
"MERCK & CO., INC., EMPLOYEES POLITICAL ACTION COMMITTEE (MERCK PAC)",MERCK & CO INC,2011,2500,18K,1
AMGEN INC. PAC,AMGEN INC,2011,2000,15Z,1
MARRIOTT INTERNATIONAL INC PAC,MARRIOTT INTL INC,2011,5000,18K,1
HILTON WORLDWIDE PAC,HILTON WORLDWIDE HOLDING,2011,5000,18K,1
CIGNA,CIGNA CORP,2011,2500,18K,1
AQUA AMERICA INC. H2O PAC,AQUA AMERICA INC,2011,5000,18K,1
CENTERPOINT ENERGY PAC,CENTERPOINT ENERGY INC,2011,5000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,2500,18K,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2011,5000,18K,1
UNITED TECHNOLOGIES CORP. PAC,UNITED TECHNOLOGIES,2011,2500,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2011,5000,18K,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2011,2500,18K,1
NEXTERA ENERGY PAC,NEXTERA ENERGY INC,2011,2500,18K,1
"THE GOLDMAN SACHS GROUP, INC. PAC",GOLDMAN SACHS GROUP INC,2011,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2011,2500,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2011,2500,18K,1
ABBOTT LABORATORIES EMPLOYEE PAC,ABBOTT LABORATORIES,2011,1000,18K,1
ASSURANT INC. PAC,ASSURANT INC,2011,1000,18K,1
PFIZER INC. PAC,PFIZER INC,2011,5000,18K,1
UNION PACIFIC CORPORATION FUND FOR EFFECTIVE GOVERNMENT,UNION PACIFIC CORP,2011,5000,18K,1
WENDY'S PAC,THE WENDY'S COMPANY,2011,5000,18K,1
CAESARS ENTERTAINMENT PAC,CAESARS ENTMT CORP,2011,2500,18K,1
ACCENTURE PAC,ACCENTURE PLC IRELAND,2011,5000,18K,1
LYONDELL CHEMICAL COMPANY PAC,LYONDELLBASELL INDS,2011,3000,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2011,5000,18K,1
GENERAL ELECTRIC COMPANY PAC (GEPAC),GENERAL ELECTRIC CO,2011,1000,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2011,2500,18K,1
BOEING POLITICAL ACTION COMMITTEE,BOEING CO,2011,2500,18K,1
PG&E CORPORATION EMPLOYEES ENERGYPAC,PG&E CORP,2011,2500,18K,1
JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,2011,1000,18K,1
MASTERCARD INTERNATIONAL INC. EMPLOYEES' PAC,MASTERCARD INC,2011,2000,18K,1
TCF FINANCIAL CORPORATION PAC,TCF FINANCIAL CORP,2011,2000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,2500,18K,1
UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,UNION PACIFIC CORP,2011,5000,18K,1
BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC,BANK OF NEW YORK MELLON,2011,1250,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2011,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2011,1000,18K,1
UNITED TECHNOLOGIES CORPORATION POLITICAL ACTION COMMITTEE,UNITED TECHNOLOGIES,2011,5000,18K,1
PFIZER INC. PAC,PFIZER INC,2011,5000,18K,1
"THERMO FISHER SCIENTIFIC INC., PAC",THERMO FISHER SCIENTIFIC,2011,10000,18K,1
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2011,7500,18K,1
EBAY INC. COMMITTEE FOR RESPONSIBLE INTERNET COMMERCE,EBAY INC,2011,5000,18K,0.9793734014704657
UNITED TECHNOLOGIES CORPORATION PAC,UNITED TECHNOLOGIES,2011,2500,18K,1
DTE ENERGY COMPANY PAC,DTE ENERGY CO,2011,5000,18K,1
TEXTRON INC. PAC,TEXTRON INC,2011,15000,18K,1
"THE HOME DEPOT, INC. PAC",HOME DEPOT INC,2011,1000,18K,1
ANADARKO PETROLEUM CORPORATION PAC,ANADARKO PETROLEUM CORP,2011,2500,18K,1
CBS CORPORATION PAC,CBS CORPORATION,2011,2500,18K,1
LOCKHEED MARTIN EMPLOYEES' PAC,LOCKHEED MARTIN CORP,2011,5000,18K,1
KEYCORP ADVOCATES FUND,KEYCORP,2011,2500,18K,1
REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,REGIONS FINANCIAL CORP,2011,5000,18K,1
PUBLIC SERVICE ENTERPRISE GROUP INC. POLITICAL ACTION COMMITTEE (PEGPAC),PUBLIC SVC ENTERPRISE,2011,1500,18K,1
"PEPSICO, INC. CONCERNED CITIZENS FUND",PEPSICO INC,2011,5000,18K,1
ABBOTT LABORATORIES EMPLOYEE PAC,ABBOTT LABORATORIES,2011,2500,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,1000,18K,1
JOHNSON & JOHNSON PAC,JOHNSON & JOHNSON,2011,1000,18K,1
PFIZER INC. PAC,PFIZER INC,2011,5000,18K,1
CBS CORP. PAC,CBS CORPORATION,2011,2500,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,2500,18K,1
BOEING PAC,BOEING CO,2011,2500,18K,1
ALLSTATE INSURANCE COMPANY PAC,ALLSTATE CORP,2011,1500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN PAC,NORTHROP GRUMMAN CORP,2011,2500,18K,1
THE AMERICAN ELECTRIC POWER COMMITTEE FOR RESPONSIBLE GOVERNMENT,AMERICAN ELECTRIC POWER,2011,500,18K,1
"GODADDY.COM INC., PAC",GODADDY INC,2011,2500,18K,1
"HOME DEPOT INC. POLITICAL ACTION COMMITTEE, THE",HOME DEPOT INC,2011,5000,18K,1
"T-MOBILE USA, INC.  POLITICAL ACTION COMMITTEE (T-PAC)",T-MOBILE US INC,2011,3500,18K,1
UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,UNION PACIFIC CORP,2011,2500,18K,1
REGIONS FINANCIAL CORPORATION PAC,REGIONS FINANCIAL CORP,2011,2500,18K,1
VULCAN MATERIALS COMPANY,VULCAN MATERIALS CO,2011,1500,18K,1
GAP PAC,GAP INC,2011,5000,24K,1
UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,UNION PACIFIC CORP,2011,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2011,2500,18K,1
ABBOTT LABORATORIES EMPLOYEE PAC,ABBOTT LABORATORIES,2011,5000,18K,1
"MASTERCARD INTERNATIONAL, INC. EMPLOYEES' PAC",MASTERCARD INC,2011,1000,18K,1
MICROSOFT CORPORATION PAC,MICROSOFT CORP,2011,2000,18K,1
BROWN-FORMAN CORPORATION NON-PARTISAN COMMITTEE FOR RESPONSIBLE GOVERNMENT,BROWN FORMAN CORP CL A,2011,5000,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2011,5000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,1000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2011,2500,18K,1
"THE WILLIAMS COMPANIES, INC PAC",WILLIAMS COMPANIES INC,2011,5000,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2011,1000,18K,1
TEXTRON INC. POLITICAL ACTION COMMITTEE,TEXTRON INC,2011,4000,18K,1
UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT,UNION PACIFIC CORP,2011,2500,18K,1
"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC,2011,2500,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2011,2500,18K,1
AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),AMERICAN EXPRESS CO,2011,1000,18K,1
AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),AMERICAN EXPRESS CO,2011,1000,18K,1
AMGEN PAC,AMGEN INC,2011,5000,18K,1
BOEING POLITICAL ACTION COMMITTEE,BOEING CO,2011,5000,18K,1
CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL,2011,2500,18K,1
VULCAN MATERIALS COMPANY POLITICAL ACTION COMMITTEE,VULCAN MATERIALS CO,2011,3000,18K,1
VULCAN MATERIALS COMPANY POLITICAL ACTION COMMITTEE,VULCAN MATERIALS CO,2011,1000,18K,1
WEYERHAEUSER COMPANY POLITICAL ACTION COMMITTEE,WEYERHAEUSER CO,2011,5000,18K,1
"CENTERPOINT ENERGY, INC. PAC",CENTERPOINT ENERGY INC,2011,2000,18K,1
CSX CORPORATION GOOD GOVERNMENT FUND,CSX CORP,2011,5000,18K,1
FLUOR CORPORATION POLITICAL ACTION COMMITTEE (FLUOR PAC),FLUOR CORP,2011,3500,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,5000,18K,1
KIRBY CORPORATION POLITICAL ACTION COMMITTEE,KIRBY CORP,2011,3500,18K,1
LYONDELL CHEMICAL COMPANY PAC,LYONDELLBASELL INDS,2011,1000,18K,1
"MEDNAX, INC. FEDERAL PAC",MEDNAX INC,2011,5000,18K,1
NEXTERA ENERGY PAC,NEXTERA ENERGY INC,2011,2500,18K,1
NORFOLK SOUTHERN GOOD GOVERNMENT FUND,NORFOLK SOUTHERN CORP,2011,5000,18K,1
PFIZER INC. PAC,PFIZER INC,2011,2500,18K,1
THE GOLDMAN SACHS GROUP INC. PAC,GOLDMAN SACHS GROUP INC,2011,5000,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2011,2500,18K,1
WALT DISNEY PRODUCTIONS EMPLOYEES,DISNEY WALT CO,2011,1000,18K,1
MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE,MCDONALDS CORP,2011,5000,18K,1
THE WALT DISNEY PRODUCTIONS EMPLOYEES PAC,DISNEY WALT CO,2011,1000,18K,1
UNIVERSAL HEALTH SERVICES INC EMPLOYEES' GOOD GOVERNMENT FUND,UNIVERSAL HEALTH SVCS,2011,2500,18K,1
PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CO,2011,1000,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2011,5000,18K,1
ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,ABBOTT LABORATORIES,2011,5000,18K,1
"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC,2011,500,18K,1
CAPITAL ONE FINANCIAL CORP. ASSOC. POLITICAL FUND,CAPITAL ONE FINANCIAL,2011,1000,18K,1
"THE GOLDMAN SACHS GROUP, INC. POLITICAL ACTION COMMITTEE",GOLDMAN SACHS GROUP INC,2011,1000,18K,1
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,HOME DEPOT INC,2011,5000,18K,1
ALLSTATE INSURANCE COMPANY PAC,ALLSTATE CORP,2011,1000,18K,1
AMGEN INC. POLITICAL ACTION COMMITTEE,AMGEN INC,2011,1000,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2011,500,18K,1
GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),GENERAL ELECTRIC CO,2011,1000,18K,1
"MOTOROLA SOLUTIONS, INC. POLITICAL ACTION COMMITTEE",MOTOROLA SOLUTIONS INC,2011,5000,18K,1
PFIZER INC. PAC,PFIZER INC,2011,3000,18K,1
"CENTERPOINT ENERGY, INC. PAC",CENTERPOINT ENERGY INC,2011,250,18K,1
FORD MOTOR COMPANY CIVIC ACTION FUND,FORD MOTOR CO,2011,5000,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2011,5000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2011,2500,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2011,2500,18K,1
THE BOEING COMPANY POLITICAL ACTION COMMITTEE,BOEING CO,2011,5000,18K,1
"NEXTERA ENERGY, INC. POLITICAL ACTION COMMITTEE",NEXTERA ENERGY INC,2011,2500,18K,1
"PFIZER, INC. PAC",PFIZER INC,2011,5000,18K,1
ABBOTT LABORATORIES EMPLOYEE PAC,ABBOTT LABORATORIES,2011,2500,18K,1
UNITED PARCEL SERVICE INC. PAC,UNITED PARCEL SERVICE,2011,5000,24K,1
ASSURANT INC. POLITICAL ACTION COMMITTEE,ASSURANT INC,2011,1500,18K,1
LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2011,5000,18K,1
"VISA, INC. POLITICAL ACTION COMMITTEE",VISA INC,2011,3000,18K,1
"VISA, INC. POLITICAL ACTION COMMITTEE",VISA INC,2011,2000,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2011,2000,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2011,3000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,NORTHROP GRUMMAN CORP,2011,1000,18K,1
VALERO ENERGY CORPORATION POLITICAL ACTION COMMITTEE,VALERO ENERGY CORP,2011,2500,18K,1
LOCKHEED MARTIN EMPLOYEES' POLITICAL ACTION COMMITTEE,LOCKHEED MARTIN CORP,2011,5000,18K,1
TEXTRON INC. POLITICAL ACTION COMMITTEE,TEXTRON INC,2011,3000,18K,1
JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,2011,1000,18K,1
JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,2011,1000,18K,1
JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,2011,1000,18K,1
JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE,JOHNSON & JOHNSON,2011,1000,18K,1
LOEWS CORPORATION PUBLIC AFFAIRS COMMITTEE,LOEWS CORP,2011,1000,18K,1
LOEWS CORPORATION PUBLIC AFFAIRS COMMITTEE,LOEWS CORP,2011,1000,18K,1
LOEWS CORPORATION PUBLIC AFFAIRS COMMITTEE,LOEWS CORP,2011,1000,18K,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2011,2500,18K,1
MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORP,2011,2500,18K,1
PFIZER INC. PAC,PFIZER INC,2011,2000,18K,1
PFIZER INC. PAC,PFIZER INC,2011,1000,18K,1
"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC,2011,500,18K,1
"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC,2011,2500,18K,1
"ALTRIA GROUP, INC. POLITICAL ACTION COMMITTEE (ALTRIAPAC)",ALTRIA GROUP INC,2011,3000,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2011,2000,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2011,2000,18K,1
BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),BERKSHIRE HATHAWAY INC,2011,2000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,5000,18K,1
HUMANA INC. POLITICAL ACTION COMMITTEE,HUMANA INC,2011,5000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2011,2500,18K,1
REGIONS FINANCIAL CORPORATION PAC,REGIONS FINANCIAL CORP,2011,2500,18K,1
TEXTRON INC. PAC,TEXTRON INC,2011,1500,18K,1
VALERO ENERGY CORPORATION PAC,VALERO ENERGY CORP,2011,2500,18K,1
"APPLIED MATERIALS, INC PAC",APPLIED MATLS INC,2011,2000,18K,1
BOEING PAC,BOEING CO,2011,1000,18K,1
EQT CORPORATION PAC,EQT CORPORATION,2011,1000,18K,1
EMPLOYEES OF NORTHROP GRUMMAN CORP PAC,NORTHROP GRUMMAN CORP,2011,1000,18K,1
HONEYWELL INTERNATIONAL PAC,HONEYWELL INTERNATIONAL,2011,2500,18K,1
LOCKHEED MARTIN EMPLOYEES' PAC,LOCKHEED MARTIN CORP,2011,2500,18K,1
PFIZER,PFIZER INC,2011,5000,18K,1
AT&T INC. FEDERAL POLITICAL ACTION COMMITTEE (AT&T FEDERAL PAC),AT&T INC,2011,1000,18K,1
JPMORGAN CHASE & CO. PAC,JPMORGAN CHASE & CO,2011,2500,18K,1
UNITED PARCEL SERVICE PAC,UNITED PARCEL SERVICE,2011,2500,18K,1
UNITED PARCEL SERVICE PAC,UNITED PARCEL SERVICE,2011,2500,18K,1
WEYERHAEUSER COMPANY POLITICAL ACTION COMMITTEE,WEYERHAEUSER CO,2011,2500,18K,1
